# Extracted from Russian Wiktionary/Kaikki; review before redistribution.
изломити	сломать	
излюбити	избрать	
излюбодѣꙗти	дойти до предела в прелюбодеянии	
излєчи	лечь	
излѣчити	вылечить	
излѹчити	улучить	
измаати	орошать	
измарагдъ	изумруд	
изминꙋти	опередить	
измлѣти	смолоть	
изможденіе	измождение	
измождити	слабеть	
измолвити	произнести	
измолити	упросить	
измолсти	выдоить	
изморомрати	источить, как бы мраморными жилками	
измостити	выкладывать	
измочи	смочь	
измъждалꙑи	изнурённый	
измъжчалꙑи	измождённый	
измъкнꙋти	вытянуть	
измълвити	сказать	
измълсти	выдоить	
измьдѣти	испепелиться	
измьрзнꙋти	озябнуть	
измьртвѣти	?	
измюлазъ	плющ	
измєтати	выметать	
измѣненіе	изменение	
измѣнившій	изменивший	
измѣнившійся	изменившийся	
измѣнити	изменить	
измѣрити	измерить	
измꙋчити	замучить	
измꙑти	вымыть	
измꙗсти	смутить	
изнаимовати	нанять	
изнаити	отыскать	
изнарѧдити	снарядить	
изнаходити	отыскивать	
изнемогаючи	изнемогая	
изнемогающій	изнемогающий	
изнеможеніе	изнеможение	
изникнꙋти	вырасти	
изница	украдкой	
износити	выносить	
изнуреніе	изнурение	
изнуряяй	церк.-слав. изнуряющий	
изнываніе	изнывание	
изньсти	обнажить	
изнєбꙑти	лишиться	
изнєволити	отвергнуть	
изнємагати	терять силу	
изнєсти	вынести	
изнѹрити	истратить	
изобати	поесть	
изобидѣти	обидеть	
изобилующій	изобилующий	
изобильной	вариант изобильный	
изобиліе	изобилие	
изображавшій	изображавший	
изображающій	изображающий	
изображаяй	изображающий	
изображеніе	изображение	
изобразити	изобразить	
изобразовати	изобразить	
изобрѣсти	придумать	
изокъ	кузнечик	
изообразити	изобразить	
изообрѣсти	найти	
изоставити	поставить	
изострити	заострить	
изотѧти	отнять	
израда	измена	
израстити	произрастить	
